(280, 340),lt,-0.0199251503752
(240, 400),rt,0
(0, 360),up,0
(200, 260),up,31.9226853847
(200, 320),up,28.8627700514
(100, 20),rt,0
(140, 340),dw,-0.0458762601153
(180, 140),up,-0.192114267563
(280, 320),dw,-0.0246902155643
(160, 340),dw,-0.037378375
(260, 0),up,0
(120, 180),dw,-0.286269754302
(80, 40),dw,-0.979890867739
(260, 20),lt,0
(360, 60),dw,-5.00996253125
(340, 0),up,0
(20, 240),lt,0
(180, 280),dw,4.0611085731
(400, 100),rt,0
(120, 20),lt,0
(100, 340),lt,-0.0488989300851
(400, 400),rt,0
(160, 100),rt,-0.00678196021888
(100, 100),lt,-0.551058101877
(60, 220),dw,-0.214560892045
(340, 20),lt,0
(280, 240),up,-0.0518536331807
(100, 60),up,-0.891700231416
(200, 240),dw,84.446340926
(140, 20),lt,0
(280, 280),dw,-0.0347072897159
(120, 260),lt,-0.102787624562
(120, 140),dw,-0.376685170027
(0, 200),rt,0
(260, 320),lt,-0.01946375
(60, 260),up,-0.131093920071
(100, 340),dw,-0.0469498951562
(120, 340),dw,-0.045854075504
(280, 240),lt,-0.0532120906249
(220, 380),up,-0.01022440625
(180, 60),lt,-0.256305102508
(160, 320),dw,-0.0267245360197
(260, 40),rt,-0.0293934915456
(340, 320),rt,-0.24725
(200, 300),lt,0
(60, 160),rt,-0.338375750898
(220, 280),dw,-0.01922684375
(200, 40),rt,-0.0344212497831
(320, 280),lt,-0.0312493069689
(380, 120),lt,0
(320, 160),rt,-0.0960561447359
(220, 140),lt,-0.124556706014
(200, 180),rt,0.211848732358
(120, 280),rt,-0.0689916367962
(180, 260),dw,6.64083995692
(120, 380),lt,-0.0104511016291
(380, 0),lt,0
(140, 300),lt,0.67310653671
(40, 220),lt,-5.0
(360, 120),rt,-5.0
(40, 80),lt,-34.1206486711
(340, 260),dw,-0.0249208798272
(400, 120),up,0
(160, 120),rt,-0.229572152112
(100, 260),lt,-0.138979759464
(320, 40),rt,-0.03716403125
(200, 260),lt,1.48046687008
(20, 320),dw,0
(0, 300),rt,0
(140, 320),dw,-0.0308655156426
(40, 120),lt,-5.0
(340, 60),rt,-0.24725
(340, 40),up,-5.0
(300, 380),lt,-0.0099875
