(280, 340),lt,-0.0629093094879
(240, 400),rt,0
(0, 360),up,0
(200, 260),up,-0.112621985684
(200, 320),up,-0.105110936005
(100, 20),rt,0
(140, 340),dw,-0.144397884666
(180, 140),up,-0.266422986052
(280, 320),dw,-0.0536506428692
(160, 340),dw,-0.131013337229
(260, 0),up,0
(120, 180),dw,-0.227120165691
(80, 40),dw,-1.6481583675
(260, 20),lt,0
(360, 60),dw,-0.0099875
(340, 0),up,0
(20, 240),lt,0
(180, 280),dw,-0.118657419015
(400, 100),rt,0
(120, 20),lt,0
(100, 340),lt,-0.146114190508
(400, 400),rt,0
(160, 100),rt,-0.367007974353
(100, 100),lt,-0.489655704029
(60, 220),dw,-0.150669946621
(340, 20),lt,0
(280, 240),up,-0.0389481952839
(100, 60),up,-0.842984898832
(200, 240),dw,-0.114496239917
(140, 20),lt,0
(280, 280),dw,-0.0359983935639
(120, 260),lt,-0.153462287794
(120, 140),dw,-0.365303083089
(0, 200),rt,0
(260, 320),lt,-0.0686875485775
(60, 260),up,-0.128049828949
(100, 340),dw,-0.149104460558
(120, 340),dw,-0.142526424581
(280, 240),lt,-0.0381090424894
(220, 380),up,-0.0102362191458
(180, 60),lt,-0.300976911815
(160, 320),dw,-0.124641888412
(260, 40),rt,-0.0422583104925
(340, 320),rt,-0.24725
(200, 300),lt,-0.108175507736
(60, 160),rt,-0.318825315674
(220, 280),dw,-0.09345334797
(200, 40),rt,-0.0615460988044
(320, 280),lt,-0.0253795810009
(380, 120),lt,0
(320, 160),rt,-0.02172
(220, 140),lt,-0.193682998429
(200, 180),rt,-0.154855098641
(120, 280),rt,-0.153823892172
(180, 260),dw,-0.116984920738
(120, 380),lt,-0.0196898558633
(380, 0),lt,0
(140, 300),lt,-0.138734101166
(40, 220),lt,-5.0
(360, 120),rt,-5.0
(40, 80),lt,-9.75723923221
(340, 260),dw,-0.0154350801795
(400, 120),up,0
(160, 120),rt,-0.335173462182
(100, 260),lt,-0.166182410649
(320, 40),rt,-0.014725625
(200, 260),lt,-0.11001827726
(20, 320),dw,0
(0, 300),rt,0
(140, 320),dw,-0.138064446949
(40, 120),lt,-5.0
(340, 60),rt,-0.24725
(340, 40),up,-9.7502375
(300, 380),lt,-0.00524878125
(400, 160),up,0
(0, 340),dw,0
(140, 400),rt,0
(300, 360),dw,-0.247475625
(160, 280),lt,-0.129350631186
(300, 240),up,42.502084423
(380, 0),up,0
(100, 400),dw,0
(160, 140),lt,-0.300471880863
(100, 300),up,-0.148094243755
(80, 380),up,-0.0188410642561
(180, 80),lt,-0.342709560398
(180, 100),dw,-0.325250459883
(260, 400),lt,0
(80, 100),rt,-0.531363633161
(340, 340),lt,-0.0274295904868
(280, 300),lt,-0.0531404043035
(240, 180),dw,-0.085503870748
(280, 120),lt,-0.067597038223
(120, 200),dw,-0.154961299651
(240, 280),lt,-0.0811488075464
(400, 380),rt,0
(300, 300),rt,-0.0399596146043
(60, 120),up,-0.463532907697
(140, 100),lt,-0.4194553226
(220, 40),up,-5.0
(20, 120),rt,0
(320, 200),lt,22.62190625
(260, 180),dw,-0.0670740896508
(380, 400),lt,0
(300, 100),up,-0.0265721523095
(160, 0),dw,0
(80, 380),rt,-0.014725625
(320, 220),up,-0.005
(20, 20),dw,0
(240, 300),lt,-0.0797521590677
(120, 60),up,-0.68647322395
(140, 400),up,0
(60, 120),rt,-0.461072252141
(60, 80),up,-0.634899455339
(20, 20),rt,0
(100, 220),lt,-0.203263968224
(340, 60),up,-0.24725
(360, 80),rt,-5.0
(40, 280),dw,-0.0199465057109
(200, 180),dw,-0.150230652081
(80, 240),rt,-0.182497886425
(360, 0),rt,0
(40, 100),up,-5.07535113219
(60, 340),rt,-0.103741196027
(280, 300),up,-0.0521176081167
(260, 180),rt,0.571169232891
(180, 120),rt,-0.294798819111
(380, 100),rt,0
(180, 400),up,0
(200, 60),rt,-0.271009490737
(340, 200),lt,1.1076875
(300, 300),dw,-0.0402182426237
(100, 0),rt,0
(380, 160),lt,0
(160, 140),up,-0.296768831568
(120, 200),rt,55.717419363
(120, 0),dw,0
(100, 220),dw,-0.203243065358
(160, 80),up,-0.396130485372
(180, 20),dw,0
(160, 280),up,-0.132879526266
(140, 220),rt,-0.126873182358
(320, 0),lt,0
(200, 380),rt,-0.00999878125
(220, 0),lt,0
(40, 120),up,-0.289903605147
(220, 80),dw,-0.251944751741
(280, 400),rt,0
(380, 320),up,0
(100, 280),lt,-0.155947662915
(100, 260),up,-0.166501863965
(300, 20),up,0
(400, 120),lt,0
(120, 220),up,-0.178628033576
(0, 20),lt,0
(180, 260),up,-0.113305057751
(100, 100),up,-0.493713186219
(300, 120),lt,-0.0288013982538
(240, 200),dw,-0.0742096719305
(20, 400),rt,0
(80, 80),dw,0.766109502333
(240, 380),dw,-5.0
(60, 240),up,-0.153325061321
(140, 0),lt,0
(360, 60),rt,-5.0
(340, 220),rt,-0.005
(140, 300),dw,-0.140065160138
(120, 180),rt,-0.22888483857
(260, 100),up,-0.157219599752
(160, 80),lt,-0.392824769853
(160, 340),rt,-0.125563260639
(380, 280),lt,0
(160, 160),rt,-0.245455026515
(240, 260),up,-0.0784049811472
(160, 20),dw,0
(140, 280),lt,-0.138625352785
(400, 0),up,0
(380, 0),dw,0
(140, 200),rt,58.5613894221
(80, 180),dw,2.7131326923
(340, 140),up,-0.0156499826299
(160, 360),lt,-0.0724486099801
(160, 180),dw,-0.191235996701
(40, 340),lt,-5.0
(160, 400),up,0
(360, 160),lt,-0.010213125
(40, 320),dw,-0.01496253125
(80, 140),rt,-0.395900504581
(200, 120),up,-0.260245583847
(240, 240),rt,-0.0771540938811
(20, 260),lt,0
(100, 180),dw,-0.26336090952
(340, 0),rt,0
(140, 60),up,-0.700221442619
(60, 260),lt,-0.2356125
(160, 380),up,-0.01022440625
(120, 300),rt,-0.145295853732
(20, 60),up,0
(280, 240),dw,-0.0284062270193
(120, 160),rt,-0.298677779373
(120, 260),up,-0.151766431741
(140, 20),up,0
(240, 80),rt,-0.21131919476
(60, 20),dw,0
(400, 100),lt,0
(140, 260),rt,-0.129266347247
(340, 20),up,0
