(280, 340),lt,-12.3811391468
(240, 400),rt,0
(0, 360),up,0
(200, 260),up,-14.2138625987
(200, 320),up,-13.4133822711
(100, 20),rt,0
(140, 340),dw,-12.4537330441
(180, 140),up,-15.2414318985
(280, 320),dw,-15.7098431382
(160, 340),dw,-13.4271859407
(260, 0),up,0
(120, 180),dw,-32.6180489014
(80, 40),dw,-75.88104183
(260, 20),lt,0
(360, 60),dw,-14.5356852666
(340, 0),up,0
(20, 240),lt,0
(180, 280),dw,-14.1349114861
(400, 100),rt,0
(120, 20),lt,0
(100, 340),lt,-14.4084914227
(400, 400),rt,0
(160, 100),rt,-15.3109666879
(100, 100),lt,0
(60, 220),dw,-16.047264616
(340, 20),lt,0
(280, 240),up,0
(100, 60),up,0
(200, 240),dw,-14.4983047906
(140, 20),lt,0
(280, 280),dw,0
(120, 260),lt,0
(120, 140),dw,-15.5654243665
(0, 200),rt,0
(260, 320),lt,-11.6569001657
(60, 260),up,-16.0546690888
(100, 340),dw,-14.3515519392
(120, 340),dw,0
(280, 240),lt,0
(220, 380),up,-12.0991201332
(180, 60),lt,-15.1799962956
(160, 320),dw,-13.6337646318
(260, 40),rt,-13.339165457
(340, 320),rt,-7.79816347779
(200, 300),lt,-13.6848014204
(60, 160),rt,-15.8541850297
(220, 280),dw,-15.6761826743
(200, 40),rt,-18.3999314389
(320, 280),lt,0
(380, 120),lt,0
(320, 160),rt,-14.9630795896
(220, 140),lt,-15.2178617278
(200, 180),rt,-15.0503125091
(120, 280),rt,0
(180, 260),dw,-14.4012531498
(120, 380),lt,0
(380, 0),lt,0
(140, 300),lt,-24.0232337795
(40, 220),lt,-28.6571245691
(360, 120),rt,0
(40, 80),lt,-47.3764062711
(340, 260),dw,0
(400, 120),up,0
(160, 120),rt,-15.2965702304
(100, 260),lt,-15.5523733487
(320, 40),rt,-18.3697375155
(200, 260),lt,-14.2328856054
(20, 320),dw,0
(0, 300),rt,0
(140, 320),dw,-12.2190174234
(40, 120),lt,-37.4022260803
(340, 60),rt,-15.4720297842
(340, 40),up,-32.751411421
(300, 380),lt,-10.3258092313
(400, 160),up,0
(0, 340),dw,0
(140, 400),rt,0
(300, 360),dw,-12.1005893857
(160, 280),lt,-14.2888143438
(300, 240),up,0
(380, 0),up,0
(100, 400),dw,0
(160, 140),lt,-15.301690163
(100, 300),up,-15.5353118696
(80, 380),up,-19.5110972575
(180, 80),lt,-15.2627364127
(180, 100),dw,-15.266172009
(260, 400),lt,0
(80, 100),rt,0
(340, 340),lt,-11.6437792387
(280, 300),lt,0
(240, 180),dw,-28.5130212692
(280, 120),lt,-18.1599103814
(120, 200),dw,0
(240, 280),lt,0
(400, 380),rt,0
(300, 300),rt,0
(60, 120),up,0
(140, 100),lt,-16.2867049172
(220, 40),up,-24.5831213123
(20, 120),rt,0
(320, 200),lt,0
(260, 180),dw,-36.0715830807
(380, 400),lt,0
(300, 100),up,0
(160, 0),dw,0
(80, 380),rt,-16.038770798
(320, 220),up,0
(20, 20),dw,0
(240, 300),lt,0
(120, 60),up,-20.9490994488
(140, 400),up,0
(60, 120),rt,0
(60, 80),up,0
(20, 20),rt,0
(100, 220),lt,-17.1618572743
(340, 60),up,-15.6776356514
(360, 80),rt,-15.0145144187
(40, 280),dw,-15.4383606762
(200, 180),dw,-15.050786357
(80, 240),rt,-16.2384815953
(360, 0),rt,0
(40, 100),up,-36.071241488
(60, 340),rt,-16.2224017085
(280, 300),up,0
(260, 180),rt,-16.9833144197
(180, 120),rt,-15.2551408181
(380, 100),rt,0
(180, 400),up,0
(200, 60),rt,-15.2387720483
(340, 200),lt,0
(300, 300),dw,0
(100, 0),rt,0
(380, 160),lt,0
(160, 140),up,-15.303984774
(120, 200),rt,0
(120, 0),dw,0
(100, 220),dw,-16.0224642327
(160, 80),up,-15.3270748383
(180, 20),dw,0
(160, 280),up,-14.2330928944
(140, 220),rt,-16.9385058459
(320, 0),lt,0
(200, 380),rt,-14.7549926121
(220, 0),lt,0
(40, 120),up,-24.0724116633
(220, 80),dw,-15.2047856885
(280, 400),rt,0
(380, 320),up,0
(100, 280),lt,-14.5080782435
(100, 260),up,-15.5886117894
(300, 20),up,0
(400, 120),lt,0
(120, 220),up,0
(0, 20),lt,0
(180, 260),up,-14.4016268481
(100, 100),up,0
(300, 120),lt,0
(240, 200),dw,0
(20, 400),rt,0
(80, 80),dw,0
(240, 380),dw,-18.9067937483
(60, 240),up,-16.0458321415
(140, 0),lt,0
(360, 60),rt,-19.5419416666
(340, 220),rt,0
(140, 300),dw,-15.5093695566
(120, 180),rt,-15.4595012589
(260, 100),up,-15.1289205709
(160, 80),lt,-15.3272045227
(160, 340),rt,-13.4370796152
(380, 280),lt,0
(160, 160),rt,-15.2773803515
(240, 260),up,0
(160, 20),dw,0
(140, 280),lt,-19.4658721407
(400, 0),up,0
(380, 0),dw,0
(140, 200),rt,-15.1779892957
(80, 180),dw,-15.7541762311
(340, 140),up,-24.3414943826
(160, 360),lt,-14.0922546088
(160, 180),dw,-15.1901901971
(40, 340),lt,-24.4941423082
(160, 400),up,0
(360, 160),lt,-2.11048785234
(40, 320),dw,-16.533423776
(80, 140),rt,-15.1286997774
(200, 120),up,-15.2379790295
(240, 240),rt,0
(20, 260),lt,0
(100, 180),dw,-16.4126579919
(340, 0),rt,0
(140, 60),up,-16.0250506107
(60, 260),lt,-16.0742855969
(160, 380),up,-14.3591931402
(120, 300),rt,0
(20, 60),up,0
(280, 240),dw,0
(120, 160),rt,-15.5243563967
(120, 260),up,0
(140, 20),up,0
(240, 80),rt,-15.1881601405
(60, 20),dw,0
(400, 100),lt,0
(140, 260),rt,-15.0394705777
(340, 20),up,0
(100, 340),rt,-32.6423812137
(260, 300),lt,0
(180, 0),up,0
(60, 400),rt,0
(400, 400),lt,0
(120, 60),lt,-40.760533184
(0, 220),up,0
(80, 320),up,-16.087967207
(0, 80),rt,0
(400, 180),rt,0
(40, 320),lt,-18.9139696097
(360, 160),dw,23.7565095487
(60, 300),rt,-16.104528082
(180, 220),lt,-14.8545933826
(320, 220),lt,0
(300, 320),dw,-11.2720989278
(400, 380),up,0
(200, 220),rt,-15.2588844411
(260, 80),lt,-15.1733838505
(60, 220),lt,-16.551491248
(140, 80),up,-15.3238369065
(260, 0),rt,0
(20, 20),lt,0
(300, 100),lt,0
(220, 200),up,-14.5727354909
(180, 140),rt,-15.242434961
(160, 340),up,-13.4313830872
(120, 260),rt,0
(40, 400),up,0
(220, 360),lt,-12.9670901634
(20, 360),lt,0
(60, 380),up,-14.3185864307
(340, 380),lt,-9.80191396821
(360, 240),dw,74.9263751993
(60, 40),dw,-70.281771171
