(280, 340),lt,46.7139960356
(240, 400),rt,0
(0, 360),up,0
(200, 260),up,-4.77981060532
(200, 320),up,-2.66651446422
(100, 20),rt,0
(140, 340),dw,-1.25934289846
(180, 140),up,-8.77637613951
(280, 320),dw,0.462175552599
(160, 340),dw,-1.89153267654
(260, 0),up,0
(120, 180),dw,-14.6419219168
(80, 40),dw,-55.9986302633
(260, 20),lt,0
(360, 60),dw,-8.36096938659
(340, 0),up,0
(20, 240),lt,0
(180, 280),dw,-2.73202212104
(400, 100),rt,0
(120, 20),lt,0
(100, 340),lt,-7.25783154289
(400, 400),rt,0
(160, 100),rt,-10.0650575411
(100, 100),lt,0
(60, 220),dw,-9.86511880573
(340, 20),lt,0
(280, 240),up,0
(100, 60),up,0
(200, 240),dw,-5.79839232185
(140, 20),lt,0
(280, 280),dw,0
(120, 260),lt,0
(120, 140),dw,-9.93426540277
(0, 200),rt,0
(260, 320),lt,-1.10466900791
(60, 260),up,-9.84633168136
(100, 340),dw,-7.29466623173
(120, 340),dw,0
(280, 240),lt,0
(220, 380),up,-0.695611695394
(180, 60),lt,-10.5149411398
(160, 320),dw,-1.03161546118
(260, 40),rt,-7.00443364991
(340, 320),rt,0
(200, 300),lt,-3.3666490417
(60, 160),rt,-9.97519538797
(220, 280),dw,-3.70821559688
(200, 40),rt,-11.9396801125
(320, 280),lt,0
(380, 120),lt,0
(320, 160),rt,-8.67028158221
(220, 140),lt,-8.80966251393
(200, 180),rt,-7.57601405831
(120, 280),rt,0
(180, 260),dw,-3.7053688861
(120, 380),lt,0
(380, 0),lt,0
(140, 300),lt,-9.9875
(40, 220),lt,-14.6590435182
(360, 120),rt,0
(40, 80),lt,-60.0863582902
(340, 260),dw,0
(400, 120),up,0
(160, 120),rt,-9.61984023555
(100, 260),lt,-7.80595046832
(320, 40),rt,-10.9606152522
(200, 260),lt,-4.81847898645
(20, 320),dw,0
(0, 300),rt,0
(140, 320),dw,-2.09146311001
(40, 120),lt,-34.3253615491
(340, 60),rt,-10.2350991149
(340, 40),up,-19.5571285202
(300, 380),lt,-0.162757142333
(400, 160),up,0
(0, 340),dw,0
(140, 400),rt,0
(300, 360),dw,-0.60575
(160, 280),lt,-5.07018030486
(300, 240),up,0
(380, 0),up,0
(100, 400),dw,0
(160, 140),lt,-9.21874822147
(100, 300),up,-9.91604249966
(80, 380),up,-9.97649335839
(180, 80),lt,-10.0666372321
(180, 100),dw,-9.49549668464
(260, 400),lt,0
(80, 100),rt,0
(340, 340),lt,5.0
(280, 300),lt,0
(240, 180),dw,-9.95177502646
(280, 120),lt,-11.9773015687
(120, 200),dw,0
(240, 280),lt,0
(400, 380),rt,0
(300, 300),rt,0
(60, 120),up,0
(140, 100),lt,-10.4640829186
(220, 40),up,-23.1946514751
(20, 120),rt,0
(320, 200),lt,0
(260, 180),dw,-9.79493170133
(380, 400),lt,0
(300, 100),up,0
(160, 0),dw,0
(80, 380),rt,-10.2054062207
(320, 220),up,0
(20, 20),dw,0
(240, 300),lt,0
(120, 60),up,-18.5497606066
(140, 400),up,0
(60, 120),rt,0
(60, 80),up,0
(20, 20),rt,0
(100, 220),lt,-9.15035160362
(340, 60),up,-10.479059145
(360, 80),rt,-9.77874439518
(40, 280),dw,-9.55447909411
(200, 180),dw,-7.56940296549
(80, 240),rt,-10.0105287546
(360, 0),rt,0
(40, 100),up,-35.8997637022
(60, 340),rt,-10.1179566305
(280, 300),up,0
(260, 180),rt,-11.3454221957
(180, 120),rt,-9.18410066835
(380, 100),rt,0
(180, 400),up,0
(200, 60),rt,-10.1589132999
(340, 200),lt,0
(300, 300),dw,0
(100, 0),rt,0
(380, 160),lt,0
(160, 140),up,-9.24011390773
(120, 200),rt,0
(120, 0),dw,0
(100, 220),dw,-11.2570078983
(160, 80),up,-10.5313696062
(180, 20),dw,0
(160, 280),up,-4.72726375257
(140, 220),rt,-7.3138140026
(320, 0),lt,0
(200, 380),rt,-0.586479544004
(220, 0),lt,0
(40, 120),up,-33.7924990426
(220, 80),dw,-9.74411305146
(280, 400),rt,0
(380, 320),up,0
(100, 280),lt,-7.50460604967
(100, 260),up,-7.70618193836
(300, 20),up,0
(400, 120),lt,0
(120, 220),up,0
(0, 20),lt,0
(180, 260),up,-4.99340877312
(100, 100),up,0
(300, 120),lt,0
(240, 200),dw,0
(20, 400),rt,0
(80, 80),dw,0
(240, 380),dw,-5.0
(60, 240),up,-9.82006853327
(140, 0),lt,0
(360, 60),rt,-14.7335228335
(340, 220),rt,0
(140, 300),dw,-6.30495350438
(120, 180),rt,-10.6414029107
(260, 100),up,-9.4686746375
(160, 80),lt,-10.4790895737
(160, 340),rt,49.2940551093
(380, 280),lt,0
(160, 160),rt,-8.70664815853
(240, 260),up,0
(160, 20),dw,0
(140, 280),lt,-14.7559017776
(400, 0),up,0
(380, 0),dw,0
(140, 200),rt,-10.2716691603
(80, 180),dw,-10.0306927697
(340, 140),up,-14.7482213285
(160, 360),lt,-1.96850354165
(160, 180),dw,-8.10591888788
(40, 340),lt,-19.3559040283
(160, 400),up,0
(360, 160),lt,-5.03130877324
(40, 320),dw,-8.4448856051
(80, 140),rt,-9.77801430673
(200, 120),up,-9.18638526705
(240, 240),rt,0
(20, 260),lt,0
(100, 180),dw,-10.1775090318
(340, 0),rt,0
(140, 60),up,-11.7509650743
(60, 260),lt,-9.88061501837
(160, 380),up,-0.759567120862
(120, 300),rt,0
(20, 60),up,0
(280, 240),dw,0
(120, 160),rt,-9.66133529605
(120, 260),up,0
(140, 20),up,0
(240, 80),rt,-9.66600490495
(60, 20),dw,0
(400, 100),lt,0
(140, 260),rt,-5.64497432206
(340, 20),up,0
(100, 340),rt,-30.802734268
(260, 300),lt,0
(180, 0),up,0
(60, 400),rt,0
(400, 400),lt,0
(120, 60),lt,-32.4208183023
(0, 220),up,0
(80, 320),up,-9.88287637713
(0, 80),rt,0
(400, 180),rt,0
(40, 320),lt,-9.9875
(360, 160),dw,-5.05243632382
(60, 300),rt,-9.89209604356
(180, 220),lt,-6.40068368402
(320, 220),lt,0
(300, 320),dw,1.33989070291
(400, 380),up,0
(200, 220),rt,-6.49968956866
(260, 80),lt,-9.62269600402
(60, 220),lt,-9.94999157234
(140, 80),up,-10.7264239446
(260, 0),rt,0
(20, 20),lt,0
(300, 100),lt,0
(220, 200),up,-7.95320253814
(180, 140),rt,-8.76997065919
(160, 340),up,-1.9012660153
(120, 260),rt,0
(40, 400),up,0
(220, 360),lt,-1.69055059026
(20, 360),lt,0
(60, 380),up,-7.86604913002
(340, 380),lt,-0.2875
(360, 240),dw,-0.434376249219
(60, 40),dw,-60.3885510218
(260, 160),dw,-8.73288141843
(180, 60),rt,-10.7845394706
(240, 200),lt,0
(340, 40),dw,-15.1078083185
(260, 400),up,0
(200, 20),dw,0
(320, 320),lt,0
(220, 340),rt,65.3096844029
(100, 320),rt,-19.2008440362
(180, 20),up,0
(280, 320),rt,-0.669549642403
(240, 160),lt,-8.64848473197
(40, 180),up,-7.15803172167
(0, 40),dw,0
(340, 260),up,0
(220, 120),dw,-9.18768185854
(80, 300),lt,-9.83220571621
(160, 200),lt,-7.91982667169
(20, 280),up,0
(20, 320),lt,0
(180, 20),lt,0
(0, 260),up,0
(60, 180),lt,-10.1390406549
(20, 140),up,0
(300, 160),lt,-8.84167985033
(40, 220),dw,-7.05408239847
(360, 340),up,-0.05
(60, 100),rt,0
(200, 400),lt,0
(20, 0),dw,0
(160, 40),up,-32.2779210206
(200, 340),lt,22.2456415175
(100, 160),dw,-9.9722809714
(20, 360),up,0
(320, 360),lt,0
(400, 100),up,0
(300, 60),dw,-10.0567845593
(240, 40),rt,-6.57118873177
(40, 280),lt,-14.6404744817
(240, 220),up,0
(320, 300),dw,0
(260, 20),up,0
(40, 160),up,-11.741801302
